pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FS,2026-04-29,85.1,-1.08,5.97,"Leiter Jr., Mark",695506,643410,strikeout,swinging_strike,,,,,13,Jac Caglianone strikes out swinging.,R,L,R,ATH,KC,S,2,,2,2,2026,-0.88,0.37,-1.2080956118463977,1.385969892432973,521692,686555,,2,9,Top,,,,,,,1.4997692159196987,-123.94247869329531,-4.927695995046969,-9.368773912012731,26.039280980584717,-27.521887739621107,3.401673228,1.716732283,,,,85.1,747,6.3,825015,669127,701762,643446,687231,805779,666126,680869,671732,54.17,,0.0,0.0,1,0,0,,74,5,Split-Finger,5,2,2,5,2,5,2,5,Infield shade,Standard,239,0.034,-0.219,73.6,8.9,,0.219,,3,-3,0.966,0.034,35,23,35,23,1,3,,,,,2.78,0.88,-0.88,,18.153060811951185,-19.24230975858582,31.195010790619204,50.61748644948685,42.34624242667242
FS,2026-04-29,84.4,-1.16,5.83,"Leiter Jr., Mark",695506,643410,,foul,,,,,8,,R,L,R,ATH,KC,S,,,2,1,2026,-0.53,0.19,0.0707050634247631,2.22136238165123,521692,686555,,2,9,Top,,,,,,,3.893177635551156,-122.96599783459516,-2.2181934502041245,-6.176742548413924,23.70104715766453,-30.04199102867256,3.401673228,1.716732283,245,84.2,51,84.5,662,6.2,825015,669127,701762,643446,687231,805779,666126,680869,671732,54.29,,,,,,,,74,4,Split-Finger,5,2,2,5,2,5,2,5,Infield shade,Standard,247,0.01,-0.064,76.5,8.4,,0.064,88.0,3,-3,0.956,0.044,35,23,35,23,1,3,,,,,3.0,0.53,-0.53,,17.29133299928556,-24.3486635214501,31.715041952988823,37.921971643802536,45.61618839300431
SI,2026-04-29,92.7,-1.32,5.86,"Leiter Jr., Mark",695506,643410,,swinging_strike,,,,,11,,R,L,R,ATH,KC,S,,,2,0,2026,-1.37,0.96,-1.0278948143249091,4.015442785189201,521692,686555,,2,9,Top,,,,,,,3.7879171098422177,-134.89658713421252,-0.8707483904019141,-17.591034783287036,30.74247387931721,-20.477669394259483,3.401673228,1.716732283,,,,92.2,2021,6.1,825015,669127,701762,643446,687231,805779,666126,680869,671732,54.38,,,,,,,,74,3,Sinker,5,2,2,5,2,5,2,5,Infield shade,Standard,215,0.008,-0.018,72.2,7.1,,0.018,,3,-3,0.948,0.052,35,23,35,23,1,3,,,,,1.7,1.37,-1.37,,5.66051371071309,18.329136639282144,18.554637479760856,50.123902421402875,16.261969257942287
SI,2026-04-29,92.2,-1.14,5.8,"Leiter Jr., Mark",695506,643410,,ball,,,,,12,,R,L,R,ATH,KC,B,,,1,0,2026,-1.2,1.05,0.8845125750830685,2.6047794348451463,521692,,686555,2,9,Top,,,,,,,7.751317407024053,-134.0719755579742,-4.443579421149176,-16.14187990628759,27.980468308234467,-18.71163285913948,3.401673228,1.716732283,,,,92.7,2149,6.5,825015,669127,701762,643446,687231,805779,666126,680869,671732,53.98,,,,,,,,74,2,Sinker,5,2,2,5,2,5,2,5,Infield shade,Standard,210,-0.011,0.023,,,,-0.023,,3,-3,0.959,0.041,35,23,35,23,1,3,,,,,1.63,1.2,-1.2,,,,,,
SI,2026-04-29,91.4,-1.38,5.66,"Leiter Jr., Mark",695506,643410,,ball,,,,,13,,R,L,R,ATH,KC,B,,,0,0,2026,-1.25,1.04,-0.2316954312851433,1.5799628585552108,521692,,686555,2,9,Top,,,,,,,5.629346384466589,-132.96620439620213,-6.500099082506993,-16.08894612484073,26.86722854742975,-18.632517730846548,3.401673228,1.716732283,,,,92.1,2008,6.6,825015,669127,701762,643446,687231,805779,666126,680869,671732,53.92,,,,,,,,74,1,Sinker,5,2,2,5,2,5,2,5,Infield shade,Standard,215,-0.004,0.009,,,,-0.009,,3,-3,0.963,0.037,35,23,35,23,1,3,,,,,1.68,1.25,-1.25,,,,,,
FF,2026-04-29,92.1,-1.13,5.89,"Leiter Jr., Mark",686555,643410,walk,ball,,,,,11,Isaac Collins walks.,R,L,R,ATH,KC,B,,,3,2,2026,-0.85,1.45,-1.0714597487228228,2.6955549880893663,521692,,,2,9,Top,,,,,,,2.010716651923422,-134.1232825612869,-5.260260219684802,-10.632393659452124,29.676688162269993,-13.79363827373282,3.012885499,1.520521654,,,,91.8,2074,6.1,825015,669127,701762,643446,687231,805779,666126,680869,671732,54.39,,0.707473,0.7,1,0,0,,73,6,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard,214,-0.02,0.155,,,,-0.155,,3,-3,0.983,0.017,35,28,35,29,1,3,,,,,1.24,0.85,-0.85,,,,,,
FS,2026-04-29,83.2,-1.21,5.87,"Leiter Jr., Mark",686555,643410,,blocked_ball,,,,,13,,R,L,R,ATH,KC,B,,,2,2,2026,-0.76,0.29,-0.3145539187264035,-0.1001930718874595,521692,,,2,9,Top,,,,,,,3.539873223482402,-120.98383025898424,-7.470737198076654,-8.17467313077958,25.427915563222136,-27.95724521278942,3.012885499,1.520521654,,,,82.9,781,6.3,825015,669127,701762,643446,687231,805779,666126,680869,671732,54.22,,,,,,,,73,5,Split-Finger,5,2,2,5,2,5,2,5,Infield shade,Standard,244,-0.006,0.063,,,,-0.063,,3,-3,0.989,0.011,35,28,35,29,1,3,,,,,3.03,0.76,-0.76,,,,,,
FC,2026-04-29,90.5,-1.52,5.75,"Leiter Jr., Mark",686555,643410,,called_strike,,,,,7,,R,L,R,ATH,KC,S,,,2,1,2026,-0.18,0.99,-0.6150884827266418,1.8429839236940495,521692,,,2,9,Top,,,,,,,2.6058039698938495,-131.75520701472524,-5.735306966742854,-2.595607972872741,27.195013727072396,-19.661860747363733,3.012885499,1.520521654,,,,90.6,2167,6.2,825015,669127,701762,643446,687231,805779,666126,680869,671732,54.26,,,,,,,,73,4,Cutter,5,2,2,5,2,5,2,5,Standard,Standard,213,0.004,-0.083,,,,0.083,,3,-3,0.985,0.015,35,28,35,29,1,3,,,,,1.79,0.18,-0.18,,,,,,
SI,2026-04-29,92.0,-1.33,5.75,"Leiter Jr., Mark",686555,643410,,called_strike,,,,,8,,R,L,R,ATH,KC,S,,,2,0,2026,-1.26,1.05,0.2112488013297941,1.9581293720323736,521692,,,2,9,Top,,,,,,,6.650214189532601,-133.65889915090125,-5.839794435574758,-16.577498300191145,30.017804664017213,-18.45060315101623,3.012885499,1.520521654,,,,92.0,2184,6.5,825015,669127,701762,643446,687231,805779,666126,680869,671732,54.02,,,,,,,,73,3,Sinker,5,2,2,5,2,5,2,5,Standard,Standard,215,0.005,-0.048,,,,0.048,,3,-3,0.98,0.02,35,28,35,29,1,3,,,,,1.66,1.26,-1.26,,,,,,
SI,2026-04-29,92.0,-1.41,5.82,"Leiter Jr., Mark",686555,643410,,ball,,,,,11,,R,L,R,ATH,KC,B,,,1,0,2026,-1.2,1.08,-1.1035774914222851,3.5182904201734972,521692,,,2,9,Top,,,,,,,3.4109518823280984,-133.87290458098727,-2.1593278390079185,-15.15434948835923,29.983394163827796,-19.015694360118633,3.012885499,1.520521654,,,,91.6,2202,6.1,825015,669127,701762,643446,687231,805779,666126,680869,671732,54.38,,,,,,,,73,2,Sinker,5,2,2,5,2,5,2,5,Standard,Standard,209,-0.005,0.024,,,,-0.024,,3,-3,0.985,0.015,35,28,35,29,1,3,,,,,1.63,1.2,-1.2,,,,,,
