pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-05-26,98.3,-2.67,5.43,"Muñoz, Andrés",671732,662253,field_out,hit_into_play,,,,,14,Lawrence Butler grounds out to first baseman Josh Naylor.,R,L,R,ATH,SEA,X,3,ground_ball,3,2,2026,-0.28,0.99,0.5971566686649096,1.4718059060771274,,,680869,2,9,Bot,144.4,173.89,,,,,9.389522167943822,-142.79513488784738,-7.382446409750045,-5.85878986738163,31.61193429588183,-17.099416575361296,3.34375,1.6875,2,86.1,-39,98.6,2278,6.4,825004,641598,647304,702284,806068,641487,668227,677594,670042,54.05,0.052,0.047,0.0,1,0,0,2,74,6,4-Seam Fastball,1,4,1,4,4,1,1,4,Strategic,Standard,217,-0.02,-0.355,74.8,7.0,0.052,0.355,88.0,-3,-3,0.02,0.02,27,25,27,26,1,3,,,,,1.37,0.28,-0.28,,-1.1922925514835212,7.083238684943877,37.339470278832266,33.01871198871291,23.949784517894894
SL,2026-05-26,84.3,-2.42,5.49,"Muñoz, Andrés",671732,662253,,ball,,,,,13,,R,L,R,ATH,SEA,B,,,2,2,2026,0.6,-0.32,-0.2719169712702758,0.7807320521789398,,,680869,2,9,Bot,,,,,,,3.742509907146399,-122.78033577671354,-3.726669042312944,5.355022915195741,22.88051988869809,-34.9267122420779,3.34375,1.6875,,,,84.9,2472,6.5,825004,641598,647304,702284,806068,641487,668227,677594,670042,53.97,,,,,,,,74,5,Slider,1,4,1,4,4,1,1,4,Strategic,Standard,71,0.005,0.118,,,,-0.118,,-3,-3,0.015,0.015,27,25,27,26,1,3,,,,,3.51,-0.6,0.6,,,,,,
FF,2026-05-26,97.8,-2.65,5.53,"Muñoz, Andrés",671732,662253,,ball,,,,,11,,R,L,R,ATH,SEA,B,,,1,2,2026,-0.36,1.01,-0.9784393297776616,3.91157480101011,,,680869,2,9,Bot,,,,,,,5.294719966578896,-142.45755946140116,-1.1145877055996256,-6.060049302327525,31.236630781693744,-18.36116818166266,3.34375,1.6875,,,,98.3,2333,6.4,825004,641598,647304,702284,806068,641487,668227,677594,670042,54.1,,,,,,,,74,4,4-Seam Fastball,1,4,1,4,4,1,1,4,Strategic,Standard,215,0.0,0.051,,,,-0.051,,-3,-3,0.015,0.015,27,25,27,26,1,3,,,,,1.36,0.36,-0.36,,,,,,
SL,2026-05-26,85.9,-2.37,5.47,"Muñoz, Andrés",671732,662253,,ball,,,,,13,,R,L,R,ATH,SEA,B,,,0,2,2026,0.62,-0.45,-0.0003049624350531,0.6176136065730016,,,680869,2,9,Bot,,,,,,,4.276933632607113,-125.00253573230128,-4.05551649902853,5.599947376896929,25.51237435565812,-36.26843742150248,3.34375,1.6875,,,,86.3,2368,6.6,825004,641598,647304,702284,806068,641487,668227,677594,670042,53.93,,,,,,,,74,3,Slider,1,4,1,4,4,1,1,4,Strategic,Standard,89,0.0,0.02,,,,-0.02,,-3,-3,0.015,0.015,27,25,27,26,1,3,,,,,3.54,-0.62,0.62,,,,,,
FF,2026-05-26,98.4,-2.57,5.54,"Muñoz, Andrés",671732,662253,,swinging_strike,,,,,12,,R,L,R,ATH,SEA,S,,,0,1,2026,-0.34,1.33,0.8460488266845677,3.147272978065461,,,680869,2,9,Bot,,,,,,,9.960483089068005,-143.00230455709004,-4.040682251667058,-6.772832009367015,29.934632267767732,-13.065969289712102,3.34375,1.6875,,,,99.0,2360,6.5,825004,641598,647304,702284,806068,641487,668227,677594,670042,53.99,,,,,,,,74,2,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,215,0.0,-0.058,74.2,6.2,,0.058,,-3,-3,0.015,0.015,27,25,27,26,1,3,,,,,1.01,0.34,-0.34,,-1.4610693577124385,16.07509211613112,34.48332781546149,29.34366970743633,22.75911853149387
SL,2026-05-26,86.3,-2.49,5.48,"Muñoz, Andrés",671732,662253,,called_strike,,,,,9,,R,L,R,ATH,SEA,S,,,0,0,2026,0.7,-0.18,0.3354070472392485,1.75946455663422,,,680869,2,9,Bot,,,,,,,5.215587471166669,-125.71280772263395,-2.0912396455165005,6.494426563494384,23.95933770568188,-33.846173680731816,3.34375,1.6875,,,,86.9,2494,6.5,825004,641598,647304,702284,806068,641487,668227,677594,670042,53.99,,,,,,,,74,1,Slider,1,4,1,4,4,1,1,4,Standard,Standard,76,0.0,-0.042,,,,0.042,,-3,-3,0.015,0.015,27,25,27,26,1,3,,,,,3.21,-0.7,0.7,,,,,,
SL,2026-05-26,85.0,-2.32,5.48,"Muñoz, Andrés",680869,662253,single,hit_into_play,,,,,9,Zack Gelof singles on a ground ball to third baseman Colt Emerson.,R,R,R,ATH,SEA,X,5,ground_ball,1,1,2026,0.65,0.08,0.6358142742161585,2.06000285699127,,,,2,9,Bot,102.83,176.93,,,,,5.541587360842555,-123.7670235727493,-1.6832941129384726,5.709342901931926,23.2373722150566,-31.21242130659354,3.291970144,1.66136811,8,66.0,-16,85.7,2312,6.6,825004,641598,647304,702284,806068,641487,668227,677594,670042,53.91,0.039,0.035,0.9,1,1,0,2,73,3,Slider,1,4,1,4,4,1,1,4,Standard,Standard,72,0.01,0.34,70.6,8.1,0.042,-0.34,88.0,-3,-3,0.005,0.005,27,26,27,27,1,3,,,,,3.05,-0.65,-0.65,,26.915532146217643,-15.358828907327446,32.43456333007383,43.41928019345361,38.27849613281836
FF,2026-05-26,98.0,-2.53,5.54,"Muñoz, Andrés",680869,662253,,called_strike,,,,,5,,R,R,R,ATH,SEA,S,,,1,0,2026,-0.44,1.21,0.0493707422970311,2.286227196808194,,,,2,9,Bot,,,,,,,7.918873156547768,-142.47582441476723,-5.982378269339049,-7.6671273764131875,30.56206732463578,-14.514804688832845,3.291970144,1.66136811,,,,98.6,2349,6.5,825004,641598,647304,702284,806068,641487,668227,677594,670042,53.98,,,,,,,,73,2,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,217,-0.001,-0.05,,,,0.05,,-3,-3,0.006,0.006,27,26,27,27,1,3,,,,,1.16,0.44,0.44,,,,,,
SI,2026-05-26,98.1,-2.64,5.34,"Muñoz, Andrés",680869,662253,,ball,,,,,13,,R,R,R,ATH,SEA,B,,,0,0,2026,-1.41,0.52,-0.129344972359557,0.2081177546892338,,,,2,9,Bot,,,,,,,10.05126188742958,-142.34067421392405,-9.39081999131327,-21.450184402726467,30.276709926887992,-23.087586449577152,3.291970144,1.66136811,,,,98.6,2201,6.6,825004,641598,647304,702284,806068,641487,668227,677594,670042,53.94,,,,,,,,73,1,Sinker,1,4,1,4,4,1,1,4,Standard,Standard,222,0.001,0.04,,,,-0.04,,-3,-3,0.005,0.005,27,26,27,27,1,3,,,,,1.84,1.41,1.41,,,,,,
SL,2026-05-26,85.9,-2.47,5.59,"Muñoz, Andrés",675961,662253,strikeout,swinging_strike,,,,,13,Alika Williams strikes out swinging.,R,R,R,ATH,SEA,S,2,,0,2,2026,0.49,-0.04,-0.1581388339285127,0.8988737732595347,,,,1,9,Bot,,,,,,,4.410801764611682,-125.09222926260766,-4.609327407812477,4.365030494995572,22.50228871775014,-31.89823331591351,3.235802165,1.633021654,,,,86.7,2484,6.5,825004,641598,647304,702284,806068,641487,668227,677594,670042,53.99,,0.0,0.0,1,0,0,,72,3,Slider,1,4,1,4,4,1,1,4,Standard,Standard,84,-0.008,-0.159,64.8,8.1,,0.159,,-3,-3,0.013,0.013,27,27,27,27,1,0,,,,,3.09,-0.49,-0.49,,25.307638589825444,-33.28407220401198,36.83838202296105,31.307748707071852,49.060656077290794
