pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FS,2026-05-01,85.9,-2.53,5.76,"Smith, Cade",691016,671922,field_out,hit_into_play,,,,,4,"Tyler Soderstrom grounds out, first baseman Kyle Manzardo to pitcher Cade Smith.",R,L,R,ATH,CLE,X,3,ground_ball,1,1,2026,-0.63,-0.2,-0.4565988953234935,2.398815627193736,,,,2,9,Bot,157.38,164.35,,,,,6.249647516052204,-124.88059734663624,-1.0338009908248516,-7.920253361913117,26.421271609669443,-34.2726327172623,3.285826772,1.658267717,22,89.2,-5,87.1,510,7.2,825012,666310,700932,683953,608070,677587,682657,680757,800050,53.27,0.184,0.171,0.0,1,0,0,2,88,3,Split-Finger,5,8,5,8,8,5,5,8,Infield shade,Standard,302,-0.005,-0.244,72.9,8.0,0.211,0.244,89.2,-3,-3,0.005,0.005,27,24,27,25,1,4,,,,,3.31,0.63,-0.63,,14.85060272347248,-7.67811734725365,25.536347944572608,44.42169511339338,35.54962563935653
FF,2026-05-01,95.2,-2.66,5.77,"Smith, Cade",691016,671922,,swinging_strike,,,,,11,,R,L,R,ATH,CLE,S,,,1,0,2026,-0.44,1.58,-0.3635406938702469,3.4574149834114727,,,,2,9,Bot,,,,,,,7.081655501396193,-138.43316335971448,-3.867287093156826,-7.330946281245123,33.831983462631335,-11.291177032468616,3.285826772,1.658267717,,,,96.4,2287,7.2,825012,666310,700932,683953,608070,677587,682657,680757,800050,53.26,,,,,,,,88,2,4-Seam Fastball,5,8,5,8,8,5,5,8,Infield shade,Strategic,209,-0.001,-0.054,75.5,7.3,,0.054,,-3,-3,0.006,0.006,27,24,27,25,1,4,,,,,0.96,0.44,-0.44,,12.277686290417249,0.3520558909440218,22.292227251096833,43.64382126581289,24.25383193255651
FS,2026-05-01,87.0,-2.57,5.75,"Smith, Cade",691016,671922,,ball,,,,,13,,R,L,R,ATH,CLE,B,,,0,0,2026,-1.08,-0.31,-0.9501760536656656,1.291268324127071,,,,2,9,Bot,,,,,,,6.207610938020344,-126.5653632006248,-3.6201992693792486,-12.92483362901415,27.986543728127803,-34.86195669368294,3.285826772,1.658267717,,,,88.1,580,7.2,825012,666310,700932,683953,608070,677587,682657,680757,800050,53.3,,,,,,,,88,1,Split-Finger,5,8,5,8,8,5,5,8,Standard,Strategic,292,0.001,0.037,,,,-0.037,,-3,-3,0.005,0.005,27,24,27,25,1,4,,,,,3.34,1.08,-1.08,,,,,,
FF,2026-05-01,96.5,-2.53,5.8,"Smith, Cade",666126,671922,field_out,hit_into_play,,,,,9,Carlos Cortes flies out to left fielder Angel Martínez in foul territory.,R,L,R,ATH,CLE,X,7,fly_ball,2,2,2026,-0.6,1.52,0.3121629624741071,1.867211395657817,,,,1,9,Bot,36.01,116.48,,,,,9.043617233793698,-140.04871176211577,-8.30290478651561,-9.95747681992019,31.928649768397015,-10.438432934200907,2.990067257,1.509005906,301,89.3,33,98.3,2384,7.5,825012,666310,700932,683953,608070,677587,682657,680757,800050,53.02,0.023,0.028,0.0,1,0,0,3,87,7,4-Seam Fastball,5,8,5,8,8,5,5,8,Strategic,Standard,212,-0.011,-0.228,66.3,6.3,0.049,0.228,89.3,-3,-3,0.016,0.016,27,29,27,29,1,0,,,,,0.94,0.6,-0.6,,-5.710858342516748,13.636337871962391,35.619227678203366,37.96645953259328,18.13052711856894
FF,2026-05-01,97.4,-2.47,5.79,"Smith, Cade",666126,671922,,foul,,,,,8,,R,L,R,ATH,CLE,S,,,2,2,2026,-0.53,1.29,0.0477269518516906,1.9316819308703803,,,,1,9,Bot,,,,,,,8.034221133426524,-141.4266241428236,-7.708309262346113,-8.994549612503157,32.224688159857564,-13.249409424704403,2.990067257,1.509005906,181,78.6,17,98.8,2230,7.2,825012,666310,700932,683953,608070,677587,682657,680757,800050,53.32,,,,,,,,87,6,4-Seam Fastball,5,8,5,8,8,5,5,8,Strategic,Standard,215,0.0,0.0,68.4,6.5,,0.0,88.0,-3,-3,0.016,0.016,27,29,27,29,1,0,,,,,1.12,0.53,-0.53,,-9.418643418184992,18.29538265306684,31.995050749532336,40.78179736889947,13.05029246182967
FF,2026-05-01,96.4,-2.4,5.81,"Smith, Cade",666126,671922,,foul,,,,,5,,R,L,R,ATH,CLE,S,,,2,2,2026,-0.49,1.4,0.1593681522260573,2.073970899862397,,,,1,9,Bot,,,,,,,7.987087321997511,-140.03956308871997,-7.47628275908866,-8.275920444278087,31.030615132423645,-12.25788307857212,2.990067257,1.509005906,172,84.8,68,98.1,2355,7.3,825012,666310,700932,683953,608070,677587,682657,680757,800050,53.21,,,,,,,,87,5,4-Seam Fastball,5,8,5,8,8,5,5,8,Infield shade,Standard,208,0.0,0.0,70.2,6.7,,0.0,88.0,-3,-3,0.016,0.016,27,29,27,29,1,0,,,,,1.06,0.49,-0.49,,4.982086202025195,4.478761674947861,30.41391354766353,39.073812320265375,25.851709829449387
FS,2026-05-01,86.7,-2.52,5.74,"Smith, Cade",666126,671922,,ball,,,,,14,,R,L,R,ATH,CLE,B,,,1,2,2026,-0.88,-0.32,0.4136532074645513,0.2628111562441191,,,,1,9,Bot,,,,,,,8.894345576949933,-125.84341412155533,-5.918079644975023,-11.320935055129189,28.683612192896327,-34.36534904493203,2.990067257,1.509005906,,,,87.5,456,7.2,825012,666310,700932,683953,608070,677587,682657,680757,800050,53.29,,,,,,,,87,4,Split-Finger,5,8,5,8,8,5,5,8,Strategic,Strategic,294,0.002,0.048,,,,-0.048,,-3,-3,0.014,0.014,27,29,27,29,1,0,,,,,3.4,0.88,-0.88,,,,,,
FF,2026-05-01,95.8,-2.41,5.74,"Smith, Cade",666126,671922,,called_strike,,,,,9,,R,L,R,ATH,CLE,S,,,1,1,2026,-0.53,1.44,0.5406177564174307,1.842460066298957,,,,1,9,Bot,,,,,,,9.078553019214166,-139.0420048884346,-7.890943754265997,-8.921813763127814,30.569882274286353,-11.812274916009256,2.990067257,1.509005906,,,,97.6,2343,7.4,825012,666310,700932,683953,608070,677587,682657,680757,800050,53.11,,,,,,,,87,3,4-Seam Fastball,5,8,5,8,8,5,5,8,Standard,Standard,204,-0.003,-0.064,,,,0.064,,-3,-3,0.017,0.017,27,29,27,29,1,0,,,,,1.05,0.53,-0.53,,,,,,
ST,2026-05-01,85.2,-2.63,5.67,"Smith, Cade",666126,671922,,ball,,,,,14,,R,L,R,ATH,CLE,B,,,0,1,2026,0.25,-0.03,1.436166695784556,0.1534671034969363,,,,1,9,Bot,,,,,,,9.033953375639234,-123.5825591634077,-6.286658750682474,0.5533536998101335,26.914175558188717,-31.285646378242955,2.990067257,1.509005906,,,,86.0,471,7.2,825012,666310,700932,683953,608070,677587,682657,680757,800050,53.29,,,,,,,,87,2,Sweeper,5,8,5,8,8,5,5,8,Standard,Standard,313,0.001,0.029,,,,-0.029,,-3,-3,0.016,0.016,27,29,27,29,1,0,,,,,3.21,-0.25,0.25,,,,,,
FF,2026-05-01,96.9,-2.55,5.8,"Smith, Cade",666126,671922,,called_strike,,,,,8,,R,L,R,ATH,CLE,S,,,0,0,2026,-0.45,1.5,-0.1318506100880228,1.633485977275961,,,,1,9,Bot,,,,,,,7.540009024685774,-140.7034655078902,-8.947371047977425,-7.645523993801514,31.561694836468117,-10.411964907191171,2.990067257,1.509005906,,,,98.4,2384,7.2,825012,666310,700932,683953,608070,677587,682657,680757,800050,53.28,,,,,,,,87,1,4-Seam Fastball,5,8,5,8,8,5,5,8,Standard,Standard,210,-0.002,-0.039,,,,0.039,,-3,-3,0.018,0.018,27,29,27,29,1,0,,,,,0.94,0.45,-0.45,,,,,,
