pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2026-06-02,90.9,2.5,5.01,"Scott, Tanner",656976,656945,field_out,hit_into_play,,,,,13,"Pavin Smith grounds out, second baseman Alex Freeland to first baseman Freddie Freeman.",R,L,L,AZ,LAD,X,4,ground_ball,2,2,2026,-0.52,0.22,-0.9134549886548252,1.7397197859172513,,545121,,2,9,Bot,152.53,160.65,,,,,-7.327696037719447,-132.32548351526302,-2.5729714138662176,-4.567767608978792,27.489108701239736,-29.302216464177388,3.290214895,1.660482283,4,73.2,-21,91.1,2633,6.3,825079,687221,518692,690976,571970,605141,669743,681624,663656,54.15,0.037,0.033,0.0,1,0,0,2,84,7,Slider,5,6,5,6,6,5,5,6,Standard,Standard,236,-0.148,-0.206,67.4,7.8,0.037,0.206,88.0,-1,-1,0.148,0.148,31,30,32,30,1,1,3,1,2,1,2.54,-0.52,-0.52,32.6,6.210547666371251,-5.579539163412707,26.76218229509484,48.49127481263864,33.012419681051696
SL,2026-06-02,91.3,2.62,4.94,"Scott, Tanner",656976,656945,,foul,,,,,8,,R,L,L,AZ,LAD,S,,,2,2,2026,-0.16,0.34,0.1916359661892194,1.576773340507323,,545121,,2,9,Bot,,,,,,,-5.684712792026004,-132.91085906427062,-3.121937705495142,-0.718203843393061,28.4102327217616,-27.706950293960713,3.290214895,1.660482283,2,83.0,-41,91.4,2652,6.3,825079,687221,518692,690976,571970,605141,669743,681624,663656,54.17,,,,,,,,84,6,Slider,5,6,5,6,6,5,5,6,Standard,Standard,249,0.0,0.0,64.6,8.2,,0.0,88.0,-1,-1,0.148,0.148,31,30,32,30,1,1,3,1,2,1,2.39,-0.16,-0.16,31.6,25.92666941459405,-20.323149592787257,29.54834385944703,35.78790463578967,39.91698027200776
SL,2026-06-02,92.0,2.49,5.08,"Scott, Tanner",656976,656945,,foul,,,,,13,,R,L,L,AZ,LAD,S,,,2,2,2026,-0.38,0.02,-0.839094294799933,1.8216440863256256,,545121,,2,9,Bot,,,,,,,-7.471163964067331,-133.7934028207088,-2.2731455670301655,-2.983358804131061,27.928723825494217,-31.651060332487916,3.290214895,1.660482283,194,72.6,54,91.9,2682,6.2,825079,687221,518692,690976,571970,605141,669743,681624,663656,54.32,,,,,,,,84,5,Slider,5,6,5,6,6,5,5,6,Standard,Standard,237,0.0,0.0,61.0,7.6,,0.0,88.0,-1,-1,0.148,0.148,31,30,32,30,1,1,3,1,2,1,2.67,-0.38,-0.38,32.9,2.441485349039787,3.248548317311974,30.81349246400267,48.99062480404879,23.787981177178995
SL,2026-06-02,90.4,2.89,4.93,"Scott, Tanner",656976,656945,,ball,,,,,14,,R,L,L,AZ,LAD,B,,,1,2,2026,-0.42,0.13,0.5876880730474243,1.5277774791183365,,545121,,2,9,Bot,,,,,,,-4.750819357688936,-131.59916401005302,-2.624053630592876,-3.839562044231527,27.68951527583683,-30.301896983207644,3.290214895,1.660482283,,,,90.3,2768,6.2,825079,687221,518692,690976,571970,605141,669743,681624,663656,54.3,,,,,,,,84,4,Slider,5,6,5,6,6,5,5,6,Standard,Standard,229,0.0,0.032,,,,-0.032,,-1,-1,0.148,0.148,31,30,32,30,1,1,3,1,2,1,2.65,-0.42,-0.42,29.6,,,,,
FF,2026-06-02,97.8,2.58,5.07,"Scott, Tanner",656976,656945,,foul,,,,,4,,R,L,L,AZ,LAD,S,,,1,1,2026,0.4,1.19,-0.3382518101075009,2.507310347081779,,545121,,2,9,Bot,,,,,,,-8.705738344227564,-142.09447335918014,-3.9686084555059224,7.547892285822287,34.10999793842385,-15.358870084374328,3.290214895,1.660482283,262,77.7,39,97.5,2467,6.3,825079,687221,518692,690976,571970,605141,669743,681624,663656,54.21,,,,,,,,84,3,4-Seam Fastball,5,6,5,6,6,5,5,6,Standard,Standard,140,0.0,-0.068,67.2,6.9,,0.068,88.0,-1,-1,0.148,0.148,31,30,32,30,1,1,3,1,2,1,1.21,0.4,0.4,30.8,-3.154265501528882,10.523042152249348,32.31967074609491,44.05585751594792,14.110168009058558
SL,2026-06-02,90.6,2.78,5.0,"Scott, Tanner",656976,656945,,called_strike,,,,,6,,R,L,L,AZ,LAD,S,,,1,0,2026,-0.43,0.27,0.5562879292173037,2.265515910151156,,545121,,2,9,Bot,,,,,,,-4.539214914071,-131.96010143664785,-1.3214204202951445,-4.106631796038198,27.120909786927974,-28.908056744369443,3.290214895,1.660482283,,,,90.5,2521,6.1,825079,687221,518692,690976,571970,605141,669743,681624,663656,54.42,,,,,,,,84,2,Slider,5,6,5,6,6,5,5,6,Standard,Standard,227,-0.003,-0.048,,,,0.048,,-1,-1,0.151,0.151,31,30,32,30,1,1,3,1,2,1,2.49,-0.43,-0.43,32.6,,,,,
SL,2026-06-02,91.9,2.66,5.03,"Scott, Tanner",656976,656945,,ball,,,,,13,,R,L,L,AZ,LAD,B,,,0,0,2026,-0.53,0.23,-1.5410661168343145,1.6395064533522574,,545121,,2,9,Bot,,,,,,,-9.32263812458854,-133.61144515871533,-3.005479708550709,-4.244864128484569,29.41373806878337,-28.9428825350897,3.290214895,1.660482283,,,,91.6,2654,6.2,825079,687221,518692,690976,571970,605141,669743,681624,663656,54.28,,,,,,,,84,1,Slider,5,6,5,6,6,5,5,6,Standard,Standard,241,0.003,0.026,,,,-0.026,,-1,-1,0.148,0.148,31,30,32,30,1,1,3,1,2,1,2.48,-0.53,-0.53,32.8,,,,,
FF,2026-06-02,97.6,2.51,5.14,"Scott, Tanner",672695,656945,sac_bunt,hit_into_play,,,,,5,"Diamondbacks challenged (play at 1st), call on the field was upheld: Geraldo Perdomo out on a sacrifice bunt, pitcher Tanner Scott to first baseman Freddie Freeman. Ildemaro Vargas to 2nd.",R,R,L,AZ,LAD,X,1,ground_ball,3,1,2026,0.69,1.23,0.2118180624938043,2.777456197620717,,,545121,1,9,Bot,123.42,194.09,,,,,-7.6786463624891885,-141.85872637913727,-3.4980922336499023,11.109956581692929,34.091551222180364,-15.052913409816329,3.31742126,1.674212598,1,48.4,-73,97.0,2605,6.1,825079,687221,518692,690976,571970,605141,669743,681624,663656,54.39,,,0.2,0,0,0,1,83,5,4-Seam Fastball,5,6,5,6,6,5,5,6,Standard,Standard,143,-0.118,-0.061,,,,0.061,88.0,-1,-1,0.266,0.266,31,26,32,27,1,1,3,1,2,1,1.18,0.69,-0.69,32.7,,,,,
SL,2026-06-02,90.0,2.62,4.99,"Scott, Tanner",672695,656945,,ball,,,,,14,,R,R,L,AZ,LAD,B,,,2,1,2026,-0.52,0.35,0.6999815001005123,1.1818440078188623,,,545121,1,9,Bot,,,,,,,-3.565504881590905,-131.0975013484648,-4.057529005699705,-5.396636906731187,25.019731151468893,-27.567268580730325,3.31742126,1.674212598,,,,90.0,2737,6.0,825079,687221,518692,690976,571970,605141,669743,681624,663656,54.46,,,,,,,,83,4,Slider,5,6,5,6,6,5,5,6,Standard,Standard,230,0.039,0.105,,,,-0.105,,-1,-1,0.227,0.227,31,26,32,27,1,1,3,1,2,1,2.44,-0.52,0.52,31.0,,,,,
FF,2026-06-02,98.1,2.41,5.11,"Scott, Tanner",672695,656945,,ball,,,,,13,,R,R,L,AZ,LAD,B,,,1,1,2026,0.47,1.5,-1.3700756123979791,1.9169132185552795,,,545121,1,9,Bot,,,,,,,-11.141600941555623,-142.29226067868137,-6.437236013935334,8.96290641412045,32.700031035997846,-10.427164333103551,3.31742126,1.674212598,,,,97.6,2680,6.2,825079,687221,518692,690976,571970,605141,669743,681624,663656,54.3,,,,,,,,83,3,4-Seam Fastball,5,6,5,6,6,5,5,6,Standard,Standard,141,0.019,0.059,,,,-0.059,,-1,-1,0.208,0.208,31,26,32,27,1,1,3,1,2,1,0.88,0.47,-0.47,32.9,,,,,
