pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-05-22,98.9,-2.64,5.96,"Senzatela, Antonio",680728,622608,field_out,hit_into_play,,,,,12,Adrian Del Castillo pops out to second baseman Chad Stevens.,R,L,R,AZ,COL,X,4,popup,1,2,2026,-0.48,1.15,1.2574859304305588,2.6779071318621557,,,,2,9,Bot,145.52,154.11,,,,,11.576652374757323,-143.5053552684606,-6.000512572978467,-9.20975535940806,31.402129668191748,-15.048762616763955,3.090994095,1.559940945,128,47.0,41,98.7,2344,6.2,825082,696100,650489,677060,691720,678662,687859,664983,671289,54.3,0.054,0.049,0.0,1,0,0,1,74,4,4-Seam Fastball,2,3,2,3,3,2,2,3,Strategic,Standard,214,-0.047,-0.182,67.6,5.9,0.054,0.182,88.0,-1,-1,0.047,0.047,31,26,31,27,1,3,2,1,,,1.19,0.48,-0.48,,10.155662951018622,2.0371004557065526,39.479569231218925,20.77417077661189,29.442574888166277
FF,2026-05-22,98.5,-2.42,6.16,"Senzatela, Antonio",680728,622608,,called_strike,,,,,8,,R,L,R,AZ,COL,S,,,1,1,2026,-0.3,1.18,-0.2021157094947793,1.9261540913378223,,,,2,9,Bot,,,,,,,6.6483246285397595,-143.20356549494792,-8.58736661879448,-5.651628936489444,31.374271844229032,-14.126936602960782,3.090994095,1.559940945,,,,98.5,2349,6.2,825082,696100,650489,677060,691720,678662,687859,664983,671289,54.29,,,,,,,,74,3,4-Seam Fastball,2,3,2,3,3,2,2,3,Strategic,Standard,204,0.0,-0.062,,,,0.062,,-1,-1,0.047,0.047,31,26,31,27,1,3,2,1,,,1.16,0.3,-0.3,,,,,,
FF,2026-05-22,97.8,-2.33,6.14,"Senzatela, Antonio",680728,622608,,swinging_strike,,,,,11,,R,L,R,AZ,COL,S,,,1,0,2026,-0.4,1.23,-0.2175466766296774,3.547175467556526,,,,2,9,Bot,,,,,,,6.553668017318608,-142.37700999543628,-4.217371641263743,-6.954641543212284,31.48723397133347,-14.669209462070343,3.090994095,1.559940945,,,,97.8,2223,6.2,825082,696100,650489,677060,691720,678662,687859,664983,671289,54.31,,,,,,,,74,2,4-Seam Fastball,2,3,2,3,3,2,2,3,Infield shade,Standard,198,-0.005,-0.054,68.9,5.4,,0.054,,-1,-1,0.052,0.052,31,26,31,27,1,3,2,1,,,1.15,0.4,-0.4,,-0.7270729454535265,33.23061470117484,28.345293804764424,38.39601323242188,18.764173706691835
CU,2026-05-22,83.6,-2.6,6.18,"Senzatela, Antonio",680728,622608,,ball,,,,,11,,R,L,R,AZ,COL,B,,,0,0,2026,0.42,-0.46,-0.925922412427938,2.677069765738521,,,,2,9,Bot,,,,,,,2.941558118954959,-121.82459164097844,-0.5618665779126231,3.589157932689238,23.210905901960327,-36.868482106676005,3.090994095,1.559940945,,,,83.1,2394,5.8,825082,696100,650489,677060,691720,678662,687859,664983,671289,54.72,,,,,,,,74,1,Curveball,2,3,2,3,3,2,2,3,Standard,Standard,68,0.005,0.037,,,,-0.037,,-1,-1,0.047,0.047,31,26,31,27,1,3,2,1,,,3.7,-0.42,0.42,,,,,,
SI,2026-05-22,96.9,-2.61,5.96,"Senzatela, Antonio",672515,622608,field_out,hit_into_play,,,,,7,"Gabriel Moreno grounds out, third baseman Kyle Karros to first baseman Willi Castro.",R,R,R,AZ,COL,X,5,ground_ball,0,1,2026,-1.16,0.69,-0.3808000639602029,1.7545411551694476,,,,1,9,Bot,103.66,159.87,,,,,8.546096319558464,-140.67606406987082,-7.0179244120419,-17.289115930125963,32.11520902603453,-21.502022648760285,3.071686352,1.55019685,2,82.5,-48,96.7,2118,6.3,825082,696100,650489,677060,691720,678662,687859,664983,671289,54.2,0.136,0.122,0.0,1,0,0,2,73,2,Sinker,2,3,2,3,3,2,2,3,Standard,Standard,214,-0.058,-0.215,71.0,6.4,0.136,0.215,88.0,-1,-1,0.105,0.105,31,26,31,26,1,3,2,1,,,1.75,1.16,1.16,,-7.464647420822792,15.019636199879676,41.92991476279934,29.301211680064803,25.69732092395371
SI,2026-05-22,97.0,-2.42,6.17,"Senzatela, Antonio",672515,622608,,called_strike,,,,,3,,R,R,R,AZ,COL,S,,,0,0,2026,-1.07,0.73,0.5048193258591951,2.9008241923831903,,,,1,9,Bot,,,,,,,10.163919327428006,-140.82173676352818,-4.665663824374114,-16.458660189166817,31.3539280661908,-21.59483782681449,3.071686352,1.55019685,,,,96.9,2147,6.3,825082,696100,650489,677060,691720,678662,687859,664983,671289,54.21,,,,,,,,73,1,Sinker,2,3,2,3,3,2,2,3,Standard,Standard,206,-0.01,-0.039,,,,0.039,,-1,-1,0.115,0.115,31,26,31,26,1,3,2,1,,,1.7,1.07,1.07,,,,,,
FF,2026-05-22,97.1,-2.73,5.99,"Senzatela, Antonio",699912,622608,field_out,hit_into_play,,,,,2,Jose Fernandez flies out to center fielder Jake McCarthy.,R,R,R,AZ,COL,X,8,fly_ball,2,2,2026,-0.09,1.07,-0.0560941762317157,3.4187727101840224,,,,0,9,Bot,142.39,52.48,,,,,7.253752219571867,-141.3057888908803,-3.6386134664205727,-2.919076604403242,32.116382924299856,-17.26431584202259,3.351648622,1.691486221,365,97.0,32,96.8,2361,6.1,825082,696100,650489,677060,691720,678662,687859,664983,671289,54.38,0.283,0.513,0.0,1,0,0,5,72,6,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,213,-0.076,-0.232,74.0,7.4,0.941,0.232,97.0,-1,-1,0.191,0.191,31,22,31,23,1,0,2,1,,,1.35,0.09,0.09,,3.447952456777972,-2.778842010255107,25.706778325807225,38.56213007064351,24.445091807035865
FC,2026-05-22,92.2,-2.89,5.94,"Senzatela, Antonio",699912,622608,,foul,,,,,14,,R,R,R,AZ,COL,S,,,2,2,2026,0.31,0.75,1.191714002432068,1.9378859792531336,,,,0,9,Bot,,,,,,,9.5372775705998,-133.89474649175537,-5.779052077050215,1.782616073961034,27.354110368872924,-22.03850503948691,3.351648622,1.691486221,3,80.4,-32,92.3,2006,6.3,825082,696100,650489,677060,691720,678662,687859,664983,671289,54.18,,,,,,,,72,5,Cutter,2,3,2,3,3,2,2,3,Standard,Standard,192,0.0,0.0,77.2,8.1,,0.0,88.0,-1,-1,0.191,0.191,31,22,31,23,1,0,2,1,,,1.93,-0.31,-0.31,,0.9418900826476088,-4.454033302554171,30.796652423197283,51.13955286242966,30.227559058290883
FF,2026-05-22,97.7,-2.68,6.0,"Senzatela, Antonio",699912,622608,,called_strike,,,,,8,,R,R,R,AZ,COL,S,,,2,1,2026,-0.51,1.26,0.0262654006804456,1.612835460808394,,,,0,9,Bot,,,,,,,8.390650934877618,-141.92459871213617,-9.01235083473012,-8.77442971455653,31.594940792685655,-13.28839104720138,3.351648622,1.691486221,,,,97.7,2306,6.3,825082,696100,650489,677060,691720,678662,687859,664983,671289,54.16,,,,,,,,72,4,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,213,-0.026,-0.073,,,,0.073,,-1,-1,0.217,0.217,31,22,31,23,1,0,2,1,,,1.14,0.51,0.51,,,,,,
FC,2026-05-22,91.8,-2.77,5.99,"Senzatela, Antonio",699912,622608,,ball,,,,,14,,R,R,R,AZ,COL,B,,,1,1,2026,0.4,0.7,1.4591448455705611,1.6462037332597454,,,,0,9,Bot,,,,,,,9.65142368727724,-133.36023680809555,-6.431638790666795,2.8005269781809305,27.026055006607788,-22.639246380500857,3.351648622,1.691486221,,,,91.8,2001,6.2,825082,696100,650489,677060,691720,678662,687859,664983,671289,54.26,,,,,,,,72,3,Cutter,2,3,2,3,3,2,2,3,Standard,Standard,185,0.017,0.055,,,,-0.055,,-1,-1,0.2,0.2,31,22,31,23,1,0,2,1,,,2.0,-0.4,-0.4,,,,,,
