pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FS,2026-05-25,83.8,-1.38,5.33,"Miller, Bryce",680869,682243,strikeout,swinging_strike,,,,,13,Zack Gelof strikes out swinging.,R,R,R,ATH,SEA,S,2,,1,2,2026,-1.17,-0.04,-0.1764857208266745,0.730936891045534,,,,2,9,Bot,,,,,,,5.108799280942524,-121.85722345379476,-3.879224886778332,-12.640025005588964,24.74300734314081,-31.962770597434176,3.291970144,1.66136811,,,,84.0,1150,6.5,825005,640902,647304,702284,806068,641487,668227,645302,670042,53.96,,0.0,0.0,1,0,0,,76,4,Split-Finger,2,9,2,9,9,2,2,9,Infield shade,Standard,222,-0.001,-0.182,69.1,8.4,,0.182,,-7,-7,0.001,0.001,27,26,28,27,2,3,,,,,3.3,1.17,1.17,,23.69719466610528,-18.38600149152232,39.808383853378814,35.71652308398425,39.518721551662665
FS,2026-05-25,85.0,-1.38,5.33,"Miller, Bryce",680869,682243,,swinging_strike,,,,,8,,R,R,R,ATH,SEA,S,,,1,1,2026,-0.86,0.14,-0.1244887070917131,2.050553721919742,,,,2,9,Bot,,,,,,,4.662619337431733,-123.78362097031533,-1.4873317435731988,-9.790885060006422,23.663929793875884,-30.60075992225641,3.291970144,1.66136811,,,,85.3,1148,6.3,825005,640902,647304,702284,806068,641487,668227,645302,670042,54.16,,,,,,,,76,3,Split-Finger,2,9,2,9,9,2,2,9,Infield shade,Standard,215,0.0,-0.062,71.3,8.1,,0.062,,-7,-7,0.001,0.001,27,26,28,27,2,3,,,,,2.99,0.86,0.86,,26.848759053798695,-25.426303290098556,31.656210762992412,36.5577964838489,39.14349558211803
FF,2026-05-25,95.9,-0.91,5.65,"Miller, Bryce",680869,682243,,called_strike,,,,,4,,R,R,R,ATH,SEA,S,,,1,0,2026,-0.23,1.49,-0.3265483514680818,2.174639950712347,,,,2,9,Bot,,,,,,,2.042076141583291,-139.58551985434826,-6.818372361786039,-3.4220736995448857,29.857028659531935,-11.313788981565551,3.291970144,1.66136811,,,,96.0,2497,6.2,825005,640902,647304,702284,806068,641487,668227,645302,670042,54.29,,,,,,,,76,2,4-Seam Fastball,2,9,2,9,9,2,2,9,Infield shade,Standard,204,0.0,-0.054,,,,0.054,,-7,-7,0.001,0.001,27,26,28,27,2,3,,,,,0.97,0.23,0.23,,,,,,
SL,2026-05-25,91.1,-1.17,5.63,"Miller, Bryce",680869,682243,,ball,,,,,12,,R,R,R,ATH,SEA,B,,,0,0,2026,0.57,0.84,0.649565527184199,3.979105694945532,,,,2,9,Bot,,,,,,,3.2676840313785434,-132.71268045614832,0.016605446298176,6.157998110017421,25.902998597083112,-22.367951147034734,3.291970144,1.66136811,,,,91.4,2557,6.2,825005,640902,647304,702284,806068,641487,668227,645302,670042,54.3,,,,,,,,76,1,Slider,2,9,2,9,9,2,2,9,Standard,Standard,186,0.0,0.037,,,,-0.037,,-7,-7,0.001,0.001,27,26,28,27,2,3,,,,,1.88,-0.57,-0.57,,,,,,
FS,2026-05-25,84.3,-1.3,5.35,"Miller, Bryce",643446,682243,grounded_into_double_play,hit_into_play,,,,,14,"Jeff McNeil grounds into an unassisted double play, first baseman Josh Naylor. Tyler Soderstrom scores. Henry Bolte out at 2nd. Jeff McNeil out at 1st.",R,L,R,ATH,SEA,X,3,ground_ball,2,2,2026,-0.89,0.44,1.0444446804232217,2.2552320692335925,691016,,703607,0,9,Bot,150.8,164.86,,,,,7.190733653259876,-122.60990953415175,-1.489554427453284,-10.380091287743172,24.476346556526213,-27.701274478156165,3.213861549,1.621948819,56,59.1,5,84.5,1204,6.5,825005,640902,647304,702284,806068,641487,668227,645302,670042,54.04,0.145,0.14,0.0,1,0,0,1,75,5,Split-Finger,1,9,1,9,9,2,2,9,Strategic,Standard,222,-0.003,-0.205,63.2,6.2,0.176,0.205,88.0,-8,-8,0.004,0.004,27,34,28,34,2,3,,,,,2.78,0.89,-0.89,,-1.9765880880297988,-0.4695153995853013,44.45659012160556,20.6833194097471,25.45515209951163
SL,2026-05-25,86.2,-1.21,5.49,"Miller, Bryce",643446,682243,,foul,,,,,14,,R,L,R,ATH,SEA,S,,,2,1,2026,0.47,0.12,0.386079365260234,1.4671981063090755,691016,,703607,0,9,Bot,,,,,,,2.7811572852442223,-125.49502701314375,-3.355543352715169,4.394356070498729,25.23718512925911,-30.428521348072895,3.213861549,1.621948819,26,90.5,-2,86.2,2413,6.2,825005,640902,647304,702284,806068,641487,668227,645302,670042,54.26,,,,,,,,75,4,Slider,1,9,1,9,9,1,1,9,Strategic,Standard,131,-0.001,-0.08,66.4,8.0,,0.08,90.5,-8,-8,0.005,0.005,27,34,28,34,2,3,,,,,2.94,-0.47,0.47,,17.79500985223218,-17.794816705289747,42.572581409926094,28.597805803776957,35.51450477398997
FS,2026-05-25,84.6,-1.41,5.33,"Miller, Bryce",643446,682243,,blocked_ball,,,,,14,,R,L,R,ATH,SEA,B,,,1,1,2026,-1.13,-0.15,0.4181858999576096,0.5333384332753845,691016,,703607,0,9,Bot,,,,,,,6.5266255201777525,-123.02942328732124,-4.314001148137843,-12.76417007875378,23.326759583263563,-33.027570162561766,3.213861549,1.621948819,,,,85.0,1085,6.5,825005,640902,647304,702284,806068,641487,668227,645302,670042,54.0,,,,,,,,75,3,Split-Finger,1,9,1,9,9,1,1,9,Standard,Standard,224,0.001,0.052,,,,-0.052,,-8,-8,0.004,0.004,27,34,28,34,2,3,,,,,3.32,1.13,-1.13,,,,,,
SL,2026-05-25,87.0,-1.22,5.56,"Miller, Bryce",643446,682243,,foul,,,,,1,,R,L,R,ATH,SEA,S,,,1,0,2026,0.4,0.18,-0.3095943210952227,2.9915538191195368,691016,,703607,0,9,Bot,,,,,,,1.3282392938036411,-126.85331990579104,-0.2686535884691443,4.149278090589701,22.23546355883035,-30.389597444106688,3.213861549,1.621948819,250,87.8,22,87.7,2464,6.3,825005,640902,647304,702284,806068,641487,668227,645302,670042,54.22,,,,,,,,75,2,Slider,1,9,1,9,9,1,1,9,Strategic,Standard,139,-0.001,-0.05,66.7,5.9,,0.05,88.0,-8,-8,0.005,0.005,27,34,28,34,2,3,,,,,2.79,-0.4,0.4,,-8.44083975229094,22.894750074120047,29.186921302501517,36.0489293704933,19.24002738458038
SL,2026-05-25,88.6,-1.43,5.48,"Miller, Bryce",643446,682243,,ball,,,,,12,,R,L,R,ATH,SEA,B,,,0,0,2026,0.45,0.83,0.377511357264281,3.669823436859218,691016,,703607,0,9,Bot,,,,,,,3.383502626968509,-129.17360160098775,-0.092396051051403,4.58508706189319,21.84289654220396,-22.925606901720872,3.213861549,1.621948819,,,,89.2,2519,6.1,825005,640902,647304,702284,806068,641487,668227,645302,670042,54.39,,,,,,,,75,1,Slider,1,9,1,9,9,1,1,9,Strategic,Standard,164,0.001,0.024,,,,-0.024,,-8,-8,0.004,0.004,27,34,28,34,2,3,,,,,2.02,-0.45,0.45,,,,,,
SL,2026-05-25,88.4,-1.24,5.55,"Miller, Bryce",703607,682243,single,hit_into_play,,,,,14,Henry Bolte singles on a soft ground ball to third baseman Colt Emerson. Tyler Soderstrom to 3rd.,R,R,R,ATH,SEA,X,5,ground_ball,1,2,2026,0.4,0.34,0.8833955116872669,1.2433606803699917,,691016,,0,9,Bot,115.64,189.58,,,,,4.2619537576221305,-128.86728013647556,-5.028188936433176,3.760136507665698,22.61243549518862,-27.617810891303176,3.332340879,1.681742126,1,46.9,-53,89.2,2440,6.3,825005,640902,647304,702284,806068,641487,668227,645302,670042,54.19,0.305,0.274,0.9,1,1,0,1,74,6,Slider,1,9,1,9,9,1,1,9,Standard,Standard,136,0.002,0.62,67.1,8.3,0.31,-0.62,88.0,-8,-8,0.002,0.002,27,22,28,23,2,3,,,,,2.53,-0.4,-0.4,,7.988004209763684,7.593087599154382,34.94735990722244,45.55259731281349,22.6600644779686
